x,y,objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,Group_Name
1.76216,103.44867,3174,HADAPAN (SOU 24),1.76216,103.44867,"RSPO Certified, MB",RSPO Certified,PO1000000301,SIME DARBY PLANTATION BHD,Malaysia,Johor,Kulaijaya,unspecified,1-Fully Verified,{500EA73C-BF6E-4370-8CE7-4A245EE9A7EC},SIME DARBY
4.97846,100.4619,3175,CHERSONESE (SOU 2),4.97846,100.4619,"RSPO Certified, IP",RSPO Certified,PO1000000302,SIME DARBY PLANTATION BHD,Malaysia,Perak,Kerian,unspecified,1-Fully Verified,{C24D4885-0953-46E6-BEA1-B2AED946B70A},SIME DARBY
3.46138,113.65418,3176,PEKAKA (SOU 34),3.46138,113.65418,unspecified,Not RSPO Certified,PO1000000303,SIME DARBY PLANTATION BHD,Malaysia,Sarawak,Miri,unspecified,1-Fully Verified,{D5B73250-1D4E-48B7-B275-31C419F0277E},SIME DARBY
3.42833,113.60028,3177,LAVANG (SOU 31),3.42833,113.60028,"RSPO Certified, MB",RSPO Certified,PO1000000304,SIME DARBY PLANTATION BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{BD8D6EAD-A163-485B-B63D-0D39258E8C0A},SIME DARBY
3.37251,113.4006,3178,RAJAWALI (SOU 32),3.37251,113.4006,"RSPO Certified, IP",RSPO Certified,PO1000000305,SIME DARBY PLANTATION BHD,Malaysia,Sarawak,Bintulu,unspecified,2-High Confidence,{4EA42D3F-4B07-43BF-831C-9B9CC45ACC83},SIME DARBY
3.3902,113.34542,3179,DERAWAN (SOU 33),3.3902,113.34542,"RSPO Certified, MB",RSPO Certified,PO1000000306,SIME DARBY PLANTATION BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{3F5B7A6D-FA5B-4916-83EC-AFC6BFC6B8E7},SIME DARBY
1.83444,103.4625,3180,ULU REMIS (SOU 23),1.83444,103.4625,"RSPO Certified, IP",RSPO Certified,PO1000000307,SIME DARBY PLANTATION BHD,Malaysia,Johor,Keluang,unspecified,1-Fully Verified,{E15C4186-A2EA-4016-AD77-8F0D145D0F80},SIME DARBY
5.28173,-3.5282,3181,AGRIVAR BONOUA,5.28173,-3.5282,"RSPO Certified, IP",RSPO Certified,PO1000000312,AGRIVAR,Côte d'Ivoire,Comoé,Sud Comoé,unspecified,1-Fully Verified,{E35536AF-E91C-436E-B497-3985F24DE51E},AGRIVAR
-2.14833,112.29278,3182,PEMANTANG,-2.14833,112.29278,"RSPO Certified, IP",RSPO Certified,PO1000000314,TEGUH SEMPURNA,Indonesia,Kalimantan Tengah,Seruyan,unspecified,1-Fully Verified,{265E2761-9DAA-4513-B294-80D2943F6B7C},SIME DARBY
-1.79167,103.79139,3183,LADANG PANJANG,-1.79167,103.79139,"RSPO Certified, MB",RSPO Certified,PO1000000315,BAHARI GEMBIRA RIA,Indonesia,Jambi,Muaro Jambi,unspecified,1-Fully Verified,{CDF12F7D-80C7-4B23-BFF3-2C02BD408D33},SIME DARBY
-2.98572,103.40603,3184,SUNGAI PINANG,-2.98572,103.40603,"RSPO Certified, IP",RSPO Certified,PO1000000316,BINA SAINS CEMERLANG,Indonesia,Sumatera Selatan,Musi Rawas,unspecified,1-Fully Verified,{F8EC6011-A30B-4AFA-9349-1A4244BBAB23},SIME DARBY
0.59139,101.65889,3185,TELUK SIAK,0.59139,101.65889,"RSPO Certified, IP",RSPO Certified,PO1000000317,ANEKA INTI PERSADA,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{EF0C8605-72E3-4BA9-B4B3-E88C2AEBDA6B},SIME DARBY
0.2565,103.58883,3186,TELUK BAKAU,0.2565,103.58883,"RSPO Certified, IP",RSPO Certified,PO1000000318,BHUMIREKSA NUSA SEJATI,Indonesia,Riau,Indragiri Hilir,unspecified,1-Fully Verified,{2DD85CB1-E526-4811-9A19-7214DE159159},SIME DARBY
-3.49472,116.16667,3187,GUNUNG ARU,-3.49472,116.16667,"RSPO Certified, MB",RSPO Certified,PO1000000319,BERSAMA SEJAHTERA SAKTI,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{DDA523C1-2BCD-4346-83B7-242B5D2324EE},SIME DARBY
-2.91618,103.75083,3188,RANTAU PANJANG,-2.91618,103.75083,"RSPO Certified, MB",RSPO Certified,PO1000000320,GUTHRIE PECCONINA INDONESIA,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,1-Fully Verified,{7ABE3D7F-44C6-46BE-8572-2B1894E68016},SIME DARBY
-2.44472,112.00667,3189,SEKUNYIR,-2.44472,112.00667,"RSPO Certified, IP",RSPO Certified,PO1000000321,INDOTRUBA TENGAH,Indonesia,Kalimantan Tengah,Kotawaringin Barat,unspecified,1-Fully Verified,{C2FF1064-2518-4FB7-BC48-2C76AD7A0210},SIME DARBY
-2.06215,112.31537,3190,SUKAMANDANG,-2.06215,112.31537,"RSPO Certified, IP",RSPO Certified,PO1000000322,KRIDATAMA LANCAR,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,3-Low Confidence,{8CA7558A-F1D9-4F09-A040-0773479F982A},SIME DARBY
-2.43917,116.11417,3191,RANTAU FACTORY,-2.43917,116.11417,"RSPO Certified, IP",RSPO Certified,PO1000000323,LAGUNA MANDIRI,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{962CDE2F-5191-44C7-80E4-CFB04B81A20E},SIME DARBY
-2.37361,116.32972,3192,BEBUNGA,-2.37361,116.32972,"RSPO Certified, IP",RSPO Certified,PO1000000324,LANGGENG MUARA MAKMUR,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{268CE503-98E7-4BE3-80C3-A7C4C99EC312},SIME DARBY
-3.61433,115.61083,3193,ANGSANA,-3.61433,115.61083,"RSPO Certified, IP",RSPO Certified,PO1000000325,LADANGRUMPUN SUBURABADI,Indonesia,Kalimantan Selatan,Tanah Bumbu,unspecified,1-Fully Verified,{C8E35E99-7DD2-4EF2-AF61-A6795BB87625},SIME DARBY
1.56111,100.54167,3194,ALUR DUMAI,1.56111,100.54167,"RSPO Certified, IP",RSPO Certified,PO1000000326,LAHAN TANI SAKTI,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{A07018B0-AE89-4915-B5A1-FEF2E3FE36E4},SIME DARBY
-2.48139,116.5125,3195,PONDOK LABU,-2.48139,116.5125,"RSPO Certified, IP",RSPO Certified,PO1000000327,PARIPURNA SWAKARSA,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{734A09F9-9F02-46FC-A7C9-62A7416AAB3F},SIME DARBY
-2.50722,116.20639,3196,SELABAK,-2.50722,116.20639,unspecified,Not RSPO Certified,PO1000000328,SWADAYA ANDIKA,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{5F740A3C-E343-46D8-B6DE-A188FF1180D9},SIME DARBY
-3.67278,115.62193,3197,ANGSANA MINI,-3.67278,115.62193,unspecified,Not RSPO Certified,PO1000000329,SAJANG HEULANG,Indonesia,Kalimantan Selatan,Tanah Bumbu,unspecified,1-Fully Verified,{A2984FA7-1F46-4E5A-9C7A-549FA825BEE5},SIME DARBY
1.52053,100.7319,3198,MANGGALA,1.52053,100.7319,"RSPO Certified, IP",RSPO Certified,PO1000000330,TUNGGAL MITRA PLANTATIONS,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{BE1BBC21-5CEB-475D-8D63-234079D3623A},SIME DARBY
-2.22278,121.56361,3199,UNGKAYA,-2.22278,121.56361,"RSPO Certified, MB",RSPO Certified,PO1000000331,TAMACO GRAHA KRIDA,Indonesia,Sulawesi Tengah,Morowali,unspecified,1-Fully Verified,{19F8F8E5-3973-47CA-830B-93913B2E5B4F},SIME DARBY
3.337,103.09997,3200,SUNGAI JERNIH,3.337,103.09997,"RSPO Certified, IP",RSPO Certified,PO1000000338,BOUSTEAD PLANTATIONS BERHAD,Malaysia,Pahang,Pekan,unspecified,1-Fully Verified,{8818C246-DDFC-4B01-A7B3-7429468A9F05},BOUSTEAD PLANTATIONS BERHAD
3.16411,113.60018,3201,KERESA,3.16411,113.60018,"RSPO Certified, MB",RSPO Certified,PO1000000340,KERESA MILL SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{3B4244A2-23CB-4996-86FE-195A2191D9A0},KERESA PLANTATIONS SDN BHD
-1.30138,102.97935,3202,TUNGKAL ULU,-1.30138,102.97935,"RSPO Certified, MB",RSPO Certified,PO1000000345,INTI INDOSAWIT SUBUR,Indonesia,Jambi,Tanjung Jabung B,unspecified,3-Low Confidence,{352680B9-97CB-423B-BBAA-D647788B70C0},ROYAL GOLDEN EAGLE
2.24352,102.48139,3203,KEMPAS (SOU 17),2.24352,102.48139,"RSPO Certified, IP",RSPO Certified,PO1000000347,SIME DARBY PLANTATION BHD,Malaysia,Melaka,Jasin,unspecified,1-Fully Verified,{1B4E2BD2-E7ED-4CD1-94B2-B54D1C554FFF},SIME DARBY
3.20417,99.40389,3204,TANAH GAMBUS,3.20417,99.40389,"RSPO Certified, IP",RSPO Certified,PO1000000352,SOCFIN INDONESIA,Indonesia,Sumatera Utara,Batu Bara,unspecified,1-Fully Verified,{FFE633EF-8F9A-4F8A-A805-53E3123B1359},SOCFIN
1.1243,116.85182,3205,PKS-1,1.1243,116.85182,"RSPO Certified, MB",RSPO Certified,PO1000000354,SWAKARSA SINAR SENTOSA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{69884F78-30BE-48C9-8061-90F5F61088D3},DHARMA SATYA NUSANTARA (DSN)
-0.05,102.075,3206,PANGKALAN LESUNG,-0.05,102.075,"RSPO Certified, IP",RSPO Certified,PO1000000355,MUSIM MAS,Indonesia,Riau,Pelalawan,unspecified,2-High Confidence,{F7E57981-BB12-477F-8562-305882F8F51E},MUSIM MAS
0.46,101.867361,3207,BUATAN II,0.46,101.867361,"RSPO Certified, MB",RSPO Certified,PO1000000382,INTI INDOSAWIT SUBUR,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{E941BD96-51AB-42E9-B506-2187A24005B6},ROYAL GOLDEN EAGLE
-2.52676,-48.79663,3208,AGROPALMA/CRAI-AGROPAR,-2.52676,-48.79663,"RSPO Certified, IP",RSPO Certified,PO1000000407,AGROPALMA,Brazil,Pará,Tailândia,unspecified,2-High Confidence,{2E50D3A2-48DD-47E4-B65F-585865F84024},AGROPALMA
1.081944,101.333361,3209,MANDAU,1.081944,101.333361,"RSPO Certified, IP",RSPO Certified,PO1000000411,ADEI PLANTATION AND INDUSTRY,Indonesia,Riau,Bengkalis,unspecified,1-Fully Verified,{B388AA54-C254-4C08-A518-44153726280C},KUALA LUMPUR KEPONG (KLK)
4.45041,118.27819,3210,PINANG,4.45041,118.27819,"RSPO Certified, IP",RSPO Certified,PO1000000427,KL-KEPONG (SABAH) SDN BERHAD,Malaysia,Sabah,Semporna,unspecified,1-Fully Verified,{584B3FB0-B776-4156-9546-B9B57D836AC1},KUALA LUMPUR KEPONG (KLK)
4.45509,118.22383,3211,MILL 2,4.45509,118.22383,"RSPO Certified, IP",RSPO Certified,PO1000000428,KL-KEPONG (SABAH) SDN BERHAD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{DD1BB7C4-1962-44BC-AE5B-36FB7A55FD0C},KUALA LUMPUR KEPONG (KLK)
7.71,99.3205,3212,TRANG PLANT,7.71,99.3205,"RSPO Certified, MB",RSPO Certified,PO1000000438,LAM SOON (THAILAND),Thailand,Trang,Sikao,unspecified,1-Fully Verified,{E4312818-AA5B-412B-809E-479ED27EB03A},LAM SOON (THAILAND)
3.33166,99.04333,3213,BANGUN BANDAR MILL,3.33166,99.04333,"RSPO Certified, IP",RSPO Certified,PO1000000451,SOCFIN INDONESIA,Indonesia,Sumatera Utara,Serdang Bedagai,unspecified,1-Fully Verified,{2AC42FE2-90C9-489B-B3D7-04FEFC065330},SOCFIN
1.54053,103.96495,3214,MASAI,1.54053,103.96495,"RSPO Certified, MB",RSPO Certified,PO1000000505,KECK SENG (M) BERHAD,Malaysia,Johor,Johor Baharu,unspecified,1-Fully Verified,{1D1359AC-4539-45C3-A6B0-81ABB31078E6},KECK SENG (M) BERHAD
0.26533,116.26642,3215,CAKRA,0.26533,116.26642,"RSPO Certified, MB",RSPO Certified,PO1000000512,REA KALTIM,Indonesia,Kalimantan Timur,Kutai Kartanegara,unspecified,1-Fully Verified,{87F7B425-DF48-4E13-B749-65B2F81E137D},REA HOLDINGS
3.69466,102.59472,3216,JENGKA 3,3.69466,102.59472,unspecified,Not RSPO Certified,PO1000000514,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Maran,unspecified,1-Fully Verified,{39E2DB6F-B8A0-4C70-B37F-E22320A688FA},FGV HOLDINGS BERHAD
-8.85467,147.70694,3217,MAMBA,-8.85467,147.70694,"RSPO Certified, IP",RSPO Certified,PO1000000520,KULA PALM OIL LTD - HIGATURU OIL PALMS,Papua New Guinea,Oro,Sohe,unspecified,1-Fully Verified,{80AA7FCF-9AE1-489A-B5DF-E27330CE0C37},NBPOL
-10.31573,150.28623,3218,HAGITA,-10.31573,150.28623,"RSPO Certified, IP",RSPO Certified,PO1000000521,KULA PALM OIL LTD - MILNE BAY ESTATES,Papua New Guinea,Milne Bay,Alotau,unspecified,1-Fully Verified,{F0984451-E891-48B2-A57B-480B47995A6D},NBPOL
5.292781,118.206817,3219,ASIA,5.292781,118.206817,"RSPO Certified, MB",RSPO Certified,PO1000000524,ASIA OIL PALM SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{FE6DEF48-0829-4C83-A731-9BC0440B2616},JC CHANG (PTE) LTD
5.27222,118.05344,3220,MELEWAR,5.27222,118.05344,"RSPO Certified, MB",RSPO Certified,PO1000000527,MELEWAR PROPERTIES SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{BF53468F-FE96-4448-914E-CEAD9C552749},JC CHANG (PTE) LTD
1.47948,99.95717,3221,AUSTINDO NUSANTARA JAYA AGRI BINANGA,1.47948,99.95717,"RSPO Certified, MB",RSPO Certified,PO1000000530,AUSTINDO NUSANTARA JAYA AGRI,Indonesia,Sumatera Utara,Padang Lawas Utara,unspecified,2-High Confidence,{542EE324-FA83-43B2-AC7F-7E656F98A14C},ANJ AGRO
-2.99692,107.87665,3222,JANGKANG,-2.99692,107.87665,"RSPO Certified, MB",RSPO Certified,PO1000000531,SAHABAT MEWAH & MAKMUR,Indonesia,Bangka Belitung,Belitung Timur,unspecified,1-Fully Verified,{D536EF30-BE72-43CA-A437-94FD58C16CDA},ANJ AGRO
5.33404,117.78133,3223,SYARIMO,5.33404,117.78133,"RSPO Certified, IP",RSPO Certified,PO1000000540,SYARIMO SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{F665A3B7-5729-408A-903B-A2379E1966D8},IOI CORPORATION
5.72999,117.57775,3224,LADANG SABAH,5.72999,117.57775,"RSPO Certified, IP",RSPO Certified,PO1000000541,LADANG SABAH SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{8B8BAEFF-C28F-4628-BDF5-BAB63D84898A},IOI CORPORATION
-2.90592,104.91387,3225,PKS 4,-2.90592,104.91387,unspecified,Not RSPO Certified,PO1000000553,TUNAS BARU LAMPUNG,Indonesia,Sumatera Selatan,Banyu Asin,unspecified,1-Fully Verified,{85E21A7C-AB24-48D9-A4FD-B0EAB8509E81},SUNGAI BUDI
1.84283,100.20314,3226,PINANG AWAM,1.84283,100.20314,"RSPO Certified, MB",RSPO Certified,PO1000000560,PERKEBUNAN MILANO,Indonesia,Sumatera Utara,Labuhanbatu Selatan,unspecified,1-Fully Verified,{AE322435-3A86-4213-A3D5-9DF079407C4D},WILMAR
-1.46778,101.51444,3227,KENCANA SAWIT INDONESIA,-1.46778,101.51444,unspecified,Not RSPO Certified,PO1000000561,KENCANA SAWIT INDONESIA,Indonesia,Sumatera Barat,Solok Selatan,unspecified,1-Fully Verified,{35640BCE-4E13-4C19-B17E-94B3567B6734},WILMAR
-3.627,104.86947,3228,BURNAI TIMUR,-3.627,104.86947,"RSPO Certified, MB",RSPO Certified,PO1000000562,TANIA SELATAN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,unspecified,1-Fully Verified,{9F7DC7EA-B94E-4051-9E01-3897BB774F9A},WILMAR
1.66325,100.59025,3229,KAYANGAN,1.66325,100.59025,unspecified,Not RSPO Certified,PO1000000567,SALIM IVOMAS PRATAMA,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{9DBD2E21-B1B4-49F1-9034-922925CEC4A9},SALIM GROUP
3.2058,102.30344,3230,BUKIT MENDI,3.2058,102.30344,unspecified,Not RSPO Certified,PO1000000576,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Bera,unspecified,1-Fully Verified,{919D58EE-CDE0-4757-98CD-F9227E647D2D},FGV HOLDINGS BERHAD
-2.89444,112.54361,3231,SARANA TITIAN PERMATA PKS 1,-2.89444,112.54361,unspecified,Not RSPO Certified,PO1000000600,SARANA TITIAN PERMATA,Indonesia,Kalimantan Tengah,Seruyan,unspecified,1-Fully Verified,{C63244B2-89AA-4CAA-805C-E214BE34E29E},WILMAR
-0.15472,100.02917,3232,AMP PLANTATION,-0.15472,100.02917,"RSPO Certified, MB",RSPO Certified,PO1000000601,AMP PLANTATION,Indonesia,Sumatera Barat,Agam,unspecified,1-Fully Verified,{76B4965E-1665-4F01-990E-16436B36CCBD},WILMAR
3.59038,102.55915,3233,SEROJA,3.59038,102.55915,unspecified,Not RSPO Certified,PO1000000603,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Maran,unspecified,1-Fully Verified,{345AB576-8225-4DF2-A226-A32C2FEA0134},FGV HOLDINGS BERHAD
3.74024,102.48963,3234,JENGKA 21,3.74024,102.48963,"RSPO Certified, MB",RSPO Certified,PO1000000607,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Maran,unspecified,1-Fully Verified,{C6FB8F14-5C55-4F05-BE43-0D707396A99B},FGV HOLDINGS BERHAD
8.00032,99.33069,3235,LAMTHAP MILL,8.00032,99.33069,"RSPO Certified, MB",RSPO Certified,PO1000000614,UNIVANICH PALM OIL,Thailand,Krabi,Lam Thap,unspecified,1-Fully Verified,{97E58882-64C5-4C60-A003-CB22DC5FEF00},UNIVANICH PALM OIL
0.75722,101.21972,3236,TAPUNG KANAN,0.75722,101.21972,"RSPO Certified, MB",RSPO Certified,PO1000000638,SEKARBUMI ALAMLESTARI,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{C98281B1-24CB-444B-B03C-B779C9A0285A},KUALA LUMPUR KEPONG (KLK)
4.02389,102.38833,3237,PADANG PIOL,4.02389,102.38833,unspecified,Not RSPO Certified,PO1000000674,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Jerantut,unspecified,1-Fully Verified,{C0DE45FF-D1CB-4D44-8D53-D6AFD0842F9E},FGV HOLDINGS BERHAD
8.57879,98.92075,3238,TOPI MILL,8.57879,98.92075,"RSPO Certified, MB",RSPO Certified,PO1000000694,UNIVANICH PALM OIL,Thailand,Surat Thani,Prasaeng,unspecified,1-Fully Verified,{4BCD3050-E7CB-45BE-8B66-D8CFECEC1CF0},UNIVANICH PALM OIL
8.38562,98.72913,3239,SIAM MILL,8.38562,98.72913,"RSPO Certified, MB",RSPO Certified,PO1000000695,UNIVANICH PALM OIL,Thailand,Krabi,Ao Luk,unspecified,1-Fully Verified,{13D0C3A5-4F37-48D9-9117-84691CC9AB00},UNIVANICH PALM OIL
4.70789,97.83843,3240,BLANG SIMPO,4.70789,97.83843,"RSPO Certified, IP",RSPO Certified,PO1000000706,PERKASA SUBUR SAKTI,Indonesia,Aceh,Aceh Timur,unspecified,1-Fully Verified,{BE7DA8FD-3F35-4D93-ACEE-940FBD9D1DC1},SIME DARBY
3.27,102.577,3241,TRIANG,3.27,102.577,"RSPO Certified, MB",RSPO Certified,PO1000000762,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Bera,unspecified,1-Fully Verified,{763D24AE-86A9-4395-BF42-4C7B309660A0},FGV HOLDINGS BERHAD
0.6783,-79.53985,3242,EXTRACTORA NATURAL S.A. EXTRANATU,0.6783,-79.53985,"RSPO Certified, IP",RSPO Certified,PO1000000819,EXTRACTORA NATURAL S.A. EXTRANATU,Ecuador,Esmeraldas,Esmeraldas,unspecified,1-Fully Verified,{DF8135D6-9E25-459D-8F18-42D8E5699BD9},NATURAL HABITATS GROUP
3.2725,102.23139,3243,KEMASUL,3.2725,102.23139,"RSPO Certified, MB",RSPO Certified,PO1000000820,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Bentong,unspecified,1-Fully Verified,{21A0764F-1F73-42D4-98CC-7C2FD6F37CF8},FGV HOLDINGS BERHAD
-3.48861,115.73861,3244,MUSTIKA,-3.48861,115.73861,"RSPO Certified, IP",RSPO Certified,PO1000000829,SAJANG HEULANG,Indonesia,Kalimantan Selatan,Tanah Bumbu,unspecified,1-Fully Verified,{730DD1D6-AFF1-4AB0-8C09-86BBF4FAD0F4},SIME DARBY
3.13077,99.34386,3245,SEI MANGKEI,3.13077,99.34386,"RSPO Certified, MB",RSPO Certified,PO1000000879,PERKEBUNAN NUSANTARA III,Indonesia,Sumatera Utara,Simalungun,unspecified,1-Fully Verified,{5966DC17-888D-47FE-9F06-A3A6E252B1C5},PTPN III
-1.07759,103.1107,3246,AGRO MITRA MADANI,-1.07759,103.1107,"RSPO Certified, MB",RSPO Certified,PO1000000884,AGRO MITRA MADANI,Indonesia,Jambi,Tanjung Jabung B,unspecified,1-Fully Verified,{397FC8CF-DB9D-47C3-B62D-02E35D830DB7},BAKRIE
3.695,101.48567,3247,TANJONG MALIM,3.695,101.48567,"RSPO Certified, MB",RSPO Certified,PO1000000892,KUALA LUMPUR KEPONG BERHAD,Malaysia,Selangor,Hulu Selangor,unspecified,1-Fully Verified,{0C99423B-0B42-4579-9C13-EAED7A101B32},KUALA LUMPUR KEPONG (KLK)
5.19359,100.62843,3248,BATU LINTANG,5.19359,100.62843,"RSPO Certified, IP",RSPO Certified,PO1000000894,KUALA LUMPUR KEPONG BERHAD,Malaysia,Kedah,Bandar Baharu,unspecified,1-Fully Verified,{8F719255-79E1-4F40-9694-6FF66783E9AE},KUALA LUMPUR KEPONG (KLK)
3.26516,101.46328,3249,TUAN MEE,3.26516,101.46328,"RSPO Certified, MB",RSPO Certified,PO1000000895,KUALA LUMPUR KEPONG BERHAD,Malaysia,Selangor,Kuala Selangor,unspecified,1-Fully Verified,{C9DD6AC8-2B5E-48EC-8070-7D8164760694},KUALA LUMPUR KEPONG (KLK)
4.27527,100.78498,3250,CHANGKAT CHERMIN,4.27527,100.78498,"RSPO Certified, IP",RSPO Certified,PO1000000896,KUALA LUMPUR KEPONG BERHAD,Malaysia,Perak,Manjung,unspecified,1-Fully Verified,{7FDF8611-935B-445D-A6E0-5958F8BE8ADE},KUALA LUMPUR KEPONG (KLK)
3.34631,102.59738,3251,BUKIT KEPAYANG,3.34631,102.59738,"RSPO Certified, MB",RSPO Certified,PO1000000898,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Bera,unspecified,1-Fully Verified,{03C5520D-D0FD-4288-A3A5-BAADA1C88966},FGV HOLDINGS BERHAD
3.26472,102.59889,3252,TEMENTI,3.26472,102.59889,unspecified,Not RSPO Certified,PO1000000901,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Bera,unspecified,2-High Confidence,{28353D2B-C1BC-40F5-B200-67CEB3C4EF27},FGV HOLDINGS BERHAD
5.43111,118.41722,3253,JEROCO 1,5.43111,118.41722,"RSPO Certified, IP",RSPO Certified,PO1000000936,JEROCO PLANTATIONS SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{288EDAB6-0627-438C-9C45-12894B67B4E1},HAP SENG PLANTATIONS HOLDINGS BERHAD
1.25081,116.72892,3254,PKS 2,1.25081,116.72892,"RSPO Certified, IP",RSPO Certified,PO1000000939,DHARMA SATYA NUSANTARA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{9B1E18C0-0004-4E02-A142-F1F1CB0791B5},DHARMA SATYA NUSANTARA (DSN)
1.25603,116.87475,3255,PKS 3,1.25603,116.87475,"RSPO Certified, IP",RSPO Certified,PO1000000950,DHARMA SATYA NUSANTARA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{69C026D6-479B-445B-BA02-71A57192866F},DHARMA SATYA NUSANTARA (DSN)
-3.94863,104.95737,3256,DABUK REJO,-3.94863,104.95737,"RSPO Certified, MB",RSPO Certified,PO1000000953,BULUH CAWANG PLANTATIONS,Indonesia,Sumatera Selatan,Ogan Komering Ilir,unspecified,1-Fully Verified,{50F9DA11-F698-4B69-887A-AED4A1A10550},WILMAR
5.19496,119.18738,3257,FAJAR HARAPAN,5.19496,119.18738,unspecified,Not RSPO Certified,PO1000000967,FGV PALM INDUSTRIES SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{5CE950FF-7E48-488E-A79F-5BCF758C467B},FGV HOLDINGS BERHAD
5.08115,118.93975,3258,BAIDURI AYU,5.08115,118.93975,unspecified,Not RSPO Certified,PO1000000968,FGV PALM INDUSTRIES SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{63AD3568-3BA6-4C14-A679-E64CE54C65CC},FGV HOLDINGS BERHAD
2.07742,102.71852,3259,PAGOH (SOU 19),2.07742,102.71852,"RSPO Certified, MB",RSPO Certified,PO1000001031,SIME DARBY PLANTATION BHD,Malaysia,Johor,Muar,unspecified,1-Fully Verified,{9B67C730-BEF4-4887-9E81-4486F4DD2293},SIME DARBY
-2.23018,112.49125,3260,BUMI SAWIT KENCANA,-2.23018,112.49125,"RSPO Certified, IP",RSPO Certified,PO1000001043,BUMI SAWIT KENCANA,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{E2A37A6E-9866-4E7C-981C-15F7BB80E245},WILMAR
8.1538,99.0219,3261,UNITED PALM OIL INDUSTRY PUBLIC COMPANY LIMITED (UPOIC),8.1538,99.0219,"RSPO Certified, MB",RSPO Certified,PO1000001050,UNITED PALM OIL INDUSTRY PUBLIC COMPANY LIMITED (UPOIC),Thailand,Krabi,Nua Khlong,unspecified,1-Fully Verified,{D6E115B9-F3A3-4354-AA9A-0EA051A237EF},LAM SOON (THAILAND)
4.403,103.248,3262,KEMAMAN,4.403,103.248,"RSPO Certified, IP",RSPO Certified,PO1000001053,TDM PLANTATION SDN BHD,Malaysia,Trengganu,Kemaman,unspecified,1-Fully Verified,{DE20B375-A06C-4136-8382-D10ED543B312},TDM BERHAD
0.96973,101.26075,3263,UJUNG TANJUNG,0.96973,101.26075,"RSPO Certified, MB",RSPO Certified,PO1000001056,IVO MAS TUNGGAL,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{E5122D94-84DE-4518-98A1-DAF4AFD65154},SINAR MAS
0.92861,101.20639,3264,LIBO,0.92861,101.20639,"RSPO Certified, IP",RSPO Certified,PO1000001057,IVO MAS TUNGGAL,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{1723BF73-1F38-45A6-BAD6-48196AB586B6},SINAR MAS
0.9375,101.3002,3265,SAM-SAM,0.9375,101.3002,"RSPO Certified, IP",RSPO Certified,PO1000001058,IVO MAS TUNGGAL,Indonesia,Riau,Siak,unspecified,3-Low Confidence,{5837AECD-DC9A-4DA4-8BB8-F9698A56BB32},SINAR MAS
